,brewery_id,beer_id,availability,beer_name,beer_style,abv,ibu,is_retired
2927,JKx7GQ,hY6r9z,Limited,North Carolina Gose West,Leipzig-Style Gose,NaN,NaN,N
2928,zwAzew,f4UUJL,NaN,Revelation Pale Ale,American-Style Pale Ale,6,36.7,N
2929,zwAzew,zsnChM,NaN,Richard's Black EyePA,American-Style Black Ale,8.3,76.1,N
2930,zwAzew,kf6X4W,NaN,Sexy Rexy Red Rye,Rye Ale or Lager with or without Yeast,7,40.4,N
2931,zwAzew,thw6cD,NaN,Sparkky’s Coffee Chocolate Milk Stout,Sweet or Cream Stout,12.1,NaN,N
2932,zwAzew,2klg9u,NaN,Steak Cake Stout,American-Style Stout,10,51.9,N
2933,zwAzew,MypLDx,Year Round,Thrilla in Vanilla Porter,Brown Porter,8,27.4,N
2934,zwAzew,zIY9NO,NaN,Wilma's Wandering EyePA,Imperial or Double India Pale Ale,12.2,93,N
2935,Hdz6Zk,4ryN66,Limited,Apple Mint,Dry Mead,NaN,NaN,N
2936,Hdz6Zk,hBhBFX,NaN,Blackberry Mead,Dry Mead,12.5,NaN,N
2937,Hdz6Zk,JVPzOy,NaN,Blackberry Off-Dry Mead,Dry Mead,NaN,NaN,N
2938,Hdz6Zk,vp8nYP,Limited,Chamomile Mead,Dry Mead,NaN,NaN,N
2939,Hdz6Zk,x3dahE,NaN,Chocolate Orange Mead,Open Category Mead,13.5,NaN,N
2940,Hdz6Zk,Y8rbhq,Limited,Ginger Mead,Dry Mead,NaN,NaN,N
2941,Hdz6Zk,ASaPrH,Fall,Kickin' Cranberry Orange Mead,Dry Mead,12.5,NaN,N
2942,Hdz6Zk,mmJE0i,Limited,Lavender Mead,Dry Mead,NaN,NaN,N
2943,Hdz6Zk,P622A9,Limited,Lemon Balm,Dry Mead,NaN,NaN,N
2944,Hdz6Zk,1PkqJa,Summer,Meadjitos,Dry Mead,NaN,NaN,N
2945,Hdz6Zk,LdoVNd,Limited,Nordic Blend Mead,Dry Mead,NaN,NaN,N
2946,Hdz6Zk,djTeT1,NaN,Off-Dry Traditional,Dry Mead,NaN,NaN,N
2947,Hdz6Zk,WxJV7Q,NaN,Orange Cranberry Mead,Other Fruit Melomel,NaN,NaN,N
2948,Hdz6Zk,G3CScS,NaN,Pear Off-Dry Mead,Dry Mead,NaN,NaN,N
2949,Hdz6Zk,jK5hEC,Limited,Sage Mead,Semi-Sweet Mead,NaN,NaN,N
2950,Hdz6Zk,sMvGlt,NaN,Spiced Apple Mead,Dry Mead,NaN,NaN,N
2951,Hdz6Zk,Uge4vK,NaN,Sweet Peach Mead,Sweet Mead,NaN,NaN,N
2952,Hdz6Zk,70Mt4l,NaN,Traditional Semi-Sweet Mead,Sweet Mead,NaN,NaN,N
2953,404w1Y,Ot2W8N,Year Round,Black Toast,American-Style India Pale Ale,7.5,60,N
2954,404w1Y,SLG2ut,Year Round,Blonde Ambition,Golden or Blonde Ale,5.4,13,N
2955,404w1Y,AFatpV,Year Round,Dr. S'more (Nitro),Sweet or Cream Stout,4.8,36,N
2956,404w1Y,JIQTNC,Year Round,Herbstblätter,South German-Style Weizenbock / Weissbock,6.3,22,N
2957,404w1Y,mZJhyw,Year Round,Mountain Haze,Juicy or Hazy India Pale Ale,6.9,48,N
2958,404w1Y,4eyr4K,Year Round,Pterodactyls In Suits,French & Belgian-Style Saison,7.1,19,N
2959,404w1Y,q1XElS,Year Round,River Mist (Grapefruit+Pomegranate),Specialty Beer,4.1,NaN,N
2960,404w1Y,gyhfDl,Year Round,The Cats Pajamas,American-Style Cream Ale or Lager,5.1,22,N
2961,404w1Y,vc9HWd,Year Round,Wentzek^3,Belgian-Style Tripel,10.2,22,N
2962,404w1Y,Xvs5g4,Year Round,Yamma Ray,Herb and Spice Beer,7.6,28,N
2963,404w1Y,Ot2W8N,Year Round,Black Toast,American-Style India Pale Ale,7.5,60,N
2964,404w1Y,SLG2ut,Year Round,Blonde Ambition,Golden or Blonde Ale,5.4,13,N
2965,404w1Y,AFatpV,Year Round,Dr. S'more (Nitro),Sweet or Cream Stout,4.8,36,N
2966,404w1Y,JIQTNC,Year Round,Herbstblätter,South German-Style Weizenbock / Weissbock,6.3,22,N
2967,404w1Y,mZJhyw,Year Round,Mountain Haze,Juicy or Hazy India Pale Ale,6.9,48,N
2968,404w1Y,4eyr4K,Year Round,Pterodactyls In Suits,French & Belgian-Style Saison,7.1,19,N
2969,404w1Y,q1XElS,Year Round,River Mist (Grapefruit+Pomegranate),Specialty Beer,4.1,NaN,N
2970,404w1Y,gyhfDl,Year Round,The Cats Pajamas,American-Style Cream Ale or Lager,5.1,22,N
2971,404w1Y,vc9HWd,Year Round,Wentzek^3,Belgian-Style Tripel,10.2,22,N
2972,404w1Y,Xvs5g4,Year Round,Yamma Ray,Herb and Spice Beer,7.6,28,N
2973,zCcJrf,nEPCDE,NaN,Bobs Yer Uncle,Extra Special Bitter,6.2,NaN,N
2974,zCcJrf,1rqoW6,NaN,Bubba's Brown Ale,American-Style Brown Ale,6.2,NaN,N
2975,zCcJrf,BwCpt9,Year Round,Dirty Blonde,Golden or Blonde Ale,4,NaN,N
2976,zCcJrf,HkcyNE,Year Round,Galaxy IPA,American-Style India Pale Ale,7.2,73,N
2977,zCcJrf,oFve2a,Year Round,India Pale Ale,American-Style India Pale Ale,6,NaN,N
2978,zCcJrf,QZeSC1,Year Round,Moonestone Stout,Classic Irish-Style Dry Stout,4.75,32,N
2979,zCcJrf,u4LmWf,Year Round,Motown DIPA,Imperial or Double India Pale Ale,8.4,74,N
2980,zCcJrf,ZcU1ji,Year Round,Patton Ave Pale Ale,American-Style Pale Ale,5,NaN,N
2981,zCcJrf,WO4ag6,Year Round,Step Papa Pale Ale,American-Style Pale Ale,6,29,N
2982,zCcJrf,37BM4M,Year Round,Supermoon Imperial Oyster Stout,American-Style Imperial Stout,10,39,N
2983,zCcJrf,xIlDaH,Year Round,Upside Down Brown,English-Style Brown Ale,NaN,NaN,N
2984,soqqVC,y1WiLL,NaN,Chocolate Coconut Porter,Brown Porter,6.1,NaN,N
2985,soqqVC,qPQqJG,NaN,Empire ESB,Extra Special Bitter,5.6,35,N
2986,soqqVC,y1WiLL,NaN,Chocolate Coconut Porter,Brown Porter,6.1,NaN,N
2987,soqqVC,qPQqJG,NaN,Empire ESB,Extra Special Bitter,5.6,35,N
2988,zuFqe6,zkM0z1,Year Round,16 Hands,Imperial or Double India Pale Ale,8,51,N
2989,zuFqe6,u9jyDq,Year Round,A Patchwork Orange,American-Style India Pale Ale,5.7,41,N
2990,zuFqe6,Hq1A4P,Year Round,Backwoods Pale Ale,American-Style Pale Ale,6.9,35,N
2991,zuFqe6,c44p8S,Limited,Barrel Aged Barleywine Dubbel Blend,American-Style Barley Wine Ale,11,NaN,N
2992,zuFqe6,T1FFal,Limited,Barrel Strength - Woodford Barrel Aged Imperial Stout,American-Style Imperial Stout,11.5,40,N
2993,zuFqe6,Qsqjc6,Year Round,Blue Daisy,German-Style Pilsener,4.9,34,N
2994,zuFqe6,qhWRRK,Year Round,Charlie Gibson,Scotch Ale,9.4,32,N
2995,zuFqe6,l6uOg9,Year Round,Don't Threaten Me With A Good Time,American-Style India Pale Ale,6.5,NaN,N
2996,zuFqe6,ZvgJ9n,Year Round,Draught Horse,Belgian-Style Table Beer,4.2,10,N
2997,zuFqe6,ENndHt,Year Round,Eyes On The Pies,Strong Ale,11.7,10,N
2998,zuFqe6,CFP7JE,Year Round,F3 Shovel Flage,Münchner (Munich)-Style Helles,4.9,15,N
2999,zuFqe6,NQdCpa,Year Round,Hyde In The Haze,American-Style India Pale Ale,5.5,31,N
3000,zuFqe6,LIEgqv,Year Round,Miner's Delight,French & Belgian-Style Saison,3.37,8,N
3001,zuFqe6,oZ7vSf,Year Round,Noble Toast,Vienna-Style Lager,5.8,23,N
3002,zuFqe6,8nBaWi,Year Round,Picture Me Rollin',American-Style India Pale Ale,6.4,54,N
3003,zuFqe6,5Ky3kC,Year Round,Suffolk Biere De Garde,Belgian-Style Dark Strong Ale,9.7,28,N
3004,zuFqe6,3CZXlX,Year Round,Temporary Gentleman,English-Style India Pale Ale,7.5,40,N
3005,zuFqe6,xbxV0M,Year Round,The Keeper,Belgian-Style Blonde Ale,4.2,23,N
3006,zuFqe6,fWILuy,Year Round,The Ordinary (Nitro),Ordinary Bitter,5.2,40,N
3007,wH4NHi,9Of2GN,NaN,Quantum Wobble,Berliner-Style Weisse (Wheat),4,NaN,N
3008,wH4NHi,O26eZF,NaN,Take A Breather,German-Style Pilsener,5,NaN,N
3009,wH4NHi,liNqPo,NaN,Thunder Study,Juicy or Hazy India Pale Ale,7,NaN,N
3010,wH4NHi,X4wE6w,NaN,Vicky Virago,Juicy or Hazy Imperial or Double India Pale Ale,8,NaN,N
3011,wH4NHi,9Of2GN,NaN,Quantum Wobble,Berliner-Style Weisse (Wheat),4,NaN,N
3012,wH4NHi,O26eZF,NaN,Take A Breather,German-Style Pilsener,5,NaN,N
3013,wH4NHi,liNqPo,NaN,Thunder Study,Juicy or Hazy India Pale Ale,7,NaN,N
3014,wH4NHi,X4wE6w,NaN,Vicky Virago,Juicy or Hazy Imperial or Double India Pale Ale,8,NaN,N
3015,VMeZHo,wrV6lV,Summer,Belgian Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,5.85,12,N
3016,VMeZHo,FfYOIJ,Limited,Inaugural Amber,American-Style Amber/Red Ale,5.25,24,N
3017,VMeZHo,rzHCRk,Limited,Inaugural IPA,American-Style India Pale Ale,6.55,50,N
3018,VMeZHo,dLpa8s,Limited,Inaugural Pale,American-Style Pale Ale,6.1,22,N
3019,VMeZHo,6ciokc,Limited,Inaugural Porter,Robust Porter,5.6,31,N
3020,VMeZHo,iwRcu3,Limited,Inaugural Session IPA,Session India Pale Ale,3.75,41,N
3021,VMeZHo,UslHAR,NaN,Needmore Ale,French & Belgian-Style Saison,5.4,NaN,N
3022,VMeZHo,wLWHA5,Limited,Night Hike Imperial Stout,American-Style Imperial Stout,10,67,N
3023,VMeZHo,N5gArs,NaN,Oktoberfest,American-Style Märzen / Oktoberfest,5.7,NaN,N
3024,VMeZHo,SRWYOj,NaN,Pilsner,American-Style Pilsener,5.6,36,N
3025,VMeZHo,oov1GF,NaN,Pomegranate Gorge,Berliner-Style Weisse (Wheat),NaN,NaN,N
3026,VMeZHo,jRRbJR,Year Round,Slack Pack IPA,American-Style India Pale Ale,6,55,N
3027,VMeZHo,enG2Fd,Spring,Springer Fever Pilsner,American-Style Pilsener,6.1,40,N
3028,VMeZHo,yIhJLD,NaN,The Darkening,American-Style Sour Ale,5.2,17,N
3029,VMeZHo,UJ00bB,Limited,Trail Mate Golden Ale,Golden or Blonde Ale,4.6,20,N
3030,VMeZHo,77inA0,Year Round,Wesser Evil Porter,Robust Porter,5.75,31,N
3031,fJYG8Y,triE9c,Limited,20th Anniversary American Saison Ale,French & Belgian-Style Saison,5.8,NaN,N
3032,fJYG8Y,JLs7Oc,Limited,20th Anniversary Scotch Ale,Scotch Ale,NaN,NaN,N
3033,fJYG8Y,kCiSH7,NaN,Ashevilliner,Berliner-Style Weisse (Wheat),NaN,NaN,N
3034,fJYG8Y,HKmw7y,Year Round,AVL IPA,American-Style India Pale Ale,6.5,70,N
3035,fJYG8Y,0gqLkE,NaN,Big Briar Tart Raspberry Ale,Fruit Beer,5.4,15,N
3036,fJYG8Y,Ze9dWt,NaN,Black Ace,Specialty Beer,8.4,NaN,N
3037,fJYG8Y,kzPNoJ,Year Round,Black Mocha Stout,American-Style Stout,5,25,N
3038,fJYG8Y,Wi9Bsq,NaN,Black Mountain Bitter,Ordinary Bitter,NaN,NaN,N
3039,fJYG8Y,gKDfrr,NaN,Black Watch Double Chocolate Milk Stout,Sweet or Cream Stout,8,NaN,N
3040,fJYG8Y,udDKeL,Seasonal,Cattail Peak Wheat,American-Style Wheat Beer,4.7,17,N
3041,fJYG8Y,LQiRwU,Seasonal,Clawhammer Oktoberfest,German-Style Märzen,5,25,N
3042,fJYG8Y,NJ8Bxk,Seasonal,Cold Mountain Winter Ale,Herb and Spice Beer,5.2,28,N
3043,fJYG8Y,mKL4uB,NaN,Court of  Sessions,French & Belgian-Style Saison,4.5,NaN,N
3044,fJYG8Y,bMlyK8,NaN,Dance of Destruction,Robust Porter,NaN,NaN,N
3045,fJYG8Y,NGynPr,NaN,Danger Zone,Specialty Beer,6.7,NaN,N
3046,fJYG8Y,UTSsjj,NaN,Daycation,American-Style India Pale Ale,4.9,40,N
3047,fJYG8Y,XSAMkD,Spring,Devil's Britches,American-Style India Pale Ale,6,70,N
3048,fJYG8Y,slRlr0,NaN,Early's Hoppy Wheat Ale,American-Style Wheat Beer,5,NaN,N
3049,fJYG8Y,EUq27K,NaN,ESCape,California Common Beer,NaN,NaN,N
3050,fJYG8Y,uw3XRO,NaN,Footloose,Belgian-Style Pale Ale,8.7,NaN,N
3051,fJYG8Y,HiW9CZ,Year Round,Gaelic Ale,American-Style Amber/Red Ale,5.6,30,N
3052,fJYG8Y,qTnUSs,NaN,Grove Park Inn Centennial Pale Ale,American-Style Pale Ale,NaN,NaN,N
3053,fJYG8Y,yZdeo2,Seasonal,Hawaiian Lounge Juice,Imperial or Double India Pale Ale,8,65,N
3054,fJYG8Y,tHB4El,NaN,Highland IPA,American-Style India Pale Ale,NaN,NaN,N
3055,fJYG8Y,6eN8rB,NaN,Highland Mandarina IPA,American-Style India Pale Ale,5,NaN,N
3056,fJYG8Y,ptYR8u,NaN,"Hop on this, Honey",American-Style India Pale Ale,7.3,NaN,N
3057,fJYG8Y,qaQ4Zk,NaN,Imperial Cold Mountain Winter Ale,Herb and Spice Beer,8,32,N
3058,fJYG8Y,WCsOZB,NaN,Imperial Kashmir,Imperial or Double India Pale Ale,10.2,NaN,N
3059,fJYG8Y,6cCScg,NaN,Imperium,American-Style Imperial Stout,8,50,N
3060,fJYG8Y,8fgZes,Year Round,Kashmir IPA,English-Style India Pale Ale,6,60,N
3061,fJYG8Y,i2bl83,NaN,Key Lime Saw-Whet,French & Belgian-Style Saison,6,NaN,N
3062,fJYG8Y,Iblnmn,NaN,King MacAlpin,Imperial or Double India Pale Ale,10,90,N
3063,fJYG8Y,7NDmMh,NaN,Kinsman Project: Saw-Whet Saison with Key Lime,French & Belgian-Style Saison,6,NaN,N
3064,fJYG8Y,UuDv7B,NaN,Little Hump,American-Style Pale Ale,4.5,32,N
3065,fJYG8Y,bMTrjF,Seasonal,Lost Cove Kolsch,German-Style Kölsch / Köln-Style Kölsch,4.5,NaN,N
3066,fJYG8Y,L1KulK,NaN,Mandarina IPA,American-Style India Pale Ale,5,35,N
3067,fJYG8Y,NGxVjF,Seasonal,Maté Factor,Brown Porter,6.1,NaN,N
3068,fJYG8Y,5D75Dd,NaN,Midnight Summit,Sweet or Cream Stout,6,40,N
3069,fJYG8Y,u2ExM0,Year Round,Oatmeal Porter,Brown Porter,5.9,35,N
3070,fJYG8Y,HbI4DJ,NaN,Pilsner,German-Style Pilsener,5.5,35,N
3071,fJYG8Y,dlnRU7,NaN,POW! Triple IPA,Imperial or Double India Pale Ale,10.5,90,N
3072,fJYG8Y,D9pCH0,NaN,Razor Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.5,25,N
3073,fJYG8Y,qsJzXz,Winter,Saw-Whet Saison,Herb and Spice Beer,6,NaN,N
3074,fJYG8Y,6nGpdc,Seasonal,Seven Sisters,Belgian-Style Dubbel,6.5,20,N
3075,fJYG8Y,oOgL0j,NaN,Southern Sixer IPA,American-Style India Pale Ale,6,60,N
3076,fJYG8Y,WLxlVR,Year Round,St.Terese's Pale Ale,American-Style Pale Ale,5.1,24,N
3077,fJYG8Y,83eCQ3,NaN,Stargazer,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.8,22,N
3078,fJYG8Y,RLqJHt,NaN,Surf City,American-Style India Pale Ale,NaN,NaN,N
3079,fJYG8Y,5iswyc,NaN,Tasgal II,Scotch Ale,8,NaN,N
3080,fJYG8Y,j6zdn3,Seasonal,Tasgall Ale,Strong Ale,8,27,N
3081,fJYG8Y,8vBYrZ,Winter,Thunderstruck Coffee Porter,Robust Porter,5.8,26,N
3082,fJYG8Y,3fZ7RK,NaN,Topsail,American-Style India Pale Ale,NaN,NaN,N
3083,fJYG8Y,fzHval,NaN,Topsail Pale Ale,American-Style Pale Ale,NaN,NaN,N
3084,fJYG8Y,b4BIkk,Summer,Young Grasshopper,American-Style Pale Ale,NaN,NaN,N
3085,fJYG8Y,triE9c,Limited,20th Anniversary American Saison Ale,French & Belgian-Style Saison,5.8,NaN,N
3086,fJYG8Y,JLs7Oc,Limited,20th Anniversary Scotch Ale,Scotch Ale,NaN,NaN,N
3087,fJYG8Y,kCiSH7,NaN,Ashevilliner,Berliner-Style Weisse (Wheat),NaN,NaN,N
3088,fJYG8Y,HKmw7y,Year Round,AVL IPA,American-Style India Pale Ale,6.5,70,N
3089,fJYG8Y,0gqLkE,NaN,Big Briar Tart Raspberry Ale,Fruit Beer,5.4,15,N
3090,fJYG8Y,Ze9dWt,NaN,Black Ace,Specialty Beer,8.4,NaN,N
3091,fJYG8Y,kzPNoJ,Year Round,Black Mocha Stout,American-Style Stout,5,25,N
3092,fJYG8Y,Wi9Bsq,NaN,Black Mountain Bitter,Ordinary Bitter,NaN,NaN,N
3093,fJYG8Y,gKDfrr,NaN,Black Watch Double Chocolate Milk Stout,Sweet or Cream Stout,8,NaN,N
3094,fJYG8Y,udDKeL,Seasonal,Cattail Peak Wheat,American-Style Wheat Beer,4.7,17,N
3095,fJYG8Y,LQiRwU,Seasonal,Clawhammer Oktoberfest,German-Style Märzen,5,25,N
3096,fJYG8Y,NJ8Bxk,Seasonal,Cold Mountain Winter Ale,Herb and Spice Beer,5.2,28,N
3097,fJYG8Y,mKL4uB,NaN,Court of  Sessions,French & Belgian-Style Saison,4.5,NaN,N
3098,fJYG8Y,bMlyK8,NaN,Dance of Destruction,Robust Porter,NaN,NaN,N
3099,fJYG8Y,NGynPr,NaN,Danger Zone,Specialty Beer,6.7,NaN,N
3100,fJYG8Y,UTSsjj,NaN,Daycation,American-Style India Pale Ale,4.9,40,N
3101,fJYG8Y,XSAMkD,Spring,Devil's Britches,American-Style India Pale Ale,6,70,N
3102,fJYG8Y,slRlr0,NaN,Early's Hoppy Wheat Ale,American-Style Wheat Beer,5,NaN,N
3103,fJYG8Y,EUq27K,NaN,ESCape,California Common Beer,NaN,NaN,N
3104,fJYG8Y,uw3XRO,NaN,Footloose,Belgian-Style Pale Ale,8.7,NaN,N
3105,fJYG8Y,HiW9CZ,Year Round,Gaelic Ale,American-Style Amber/Red Ale,5.6,30,N
3106,fJYG8Y,qTnUSs,NaN,Grove Park Inn Centennial Pale Ale,American-Style Pale Ale,NaN,NaN,N
3107,fJYG8Y,yZdeo2,Seasonal,Hawaiian Lounge Juice,Imperial or Double India Pale Ale,8,65,N
3108,fJYG8Y,tHB4El,NaN,Highland IPA,American-Style India Pale Ale,NaN,NaN,N
3109,fJYG8Y,6eN8rB,NaN,Highland Mandarina IPA,American-Style India Pale Ale,5,NaN,N
3110,fJYG8Y,ptYR8u,NaN,"Hop on this, Honey",American-Style India Pale Ale,7.3,NaN,N
3111,fJYG8Y,qaQ4Zk,NaN,Imperial Cold Mountain Winter Ale,Herb and Spice Beer,8,32,N
3112,fJYG8Y,WCsOZB,NaN,Imperial Kashmir,Imperial or Double India Pale Ale,10.2,NaN,N
3113,fJYG8Y,6cCScg,NaN,Imperium,American-Style Imperial Stout,8,50,N
3114,fJYG8Y,8fgZes,Year Round,Kashmir IPA,English-Style India Pale Ale,6,60,N
3115,fJYG8Y,i2bl83,NaN,Key Lime Saw-Whet,French & Belgian-Style Saison,6,NaN,N
3116,fJYG8Y,Iblnmn,NaN,King MacAlpin,Imperial or Double India Pale Ale,10,90,N
3117,fJYG8Y,7NDmMh,NaN,Kinsman Project: Saw-Whet Saison with Key Lime,French & Belgian-Style Saison,6,NaN,N
3118,fJYG8Y,UuDv7B,NaN,Little Hump,American-Style Pale Ale,4.5,32,N
3119,fJYG8Y,bMTrjF,Seasonal,Lost Cove Kolsch,German-Style Kölsch / Köln-Style Kölsch,4.5,NaN,N
3120,fJYG8Y,L1KulK,NaN,Mandarina IPA,American-Style India Pale Ale,5,35,N
3121,fJYG8Y,NGxVjF,Seasonal,Maté Factor,Brown Porter,6.1,NaN,N
3122,fJYG8Y,5D75Dd,NaN,Midnight Summit,Sweet or Cream Stout,6,40,N
3123,fJYG8Y,u2ExM0,Year Round,Oatmeal Porter,Brown Porter,5.9,35,N
3124,fJYG8Y,HbI4DJ,NaN,Pilsner,German-Style Pilsener,5.5,35,N
3125,fJYG8Y,dlnRU7,NaN,POW! Triple IPA,Imperial or Double India Pale Ale,10.5,90,N
3126,fJYG8Y,D9pCH0,NaN,Razor Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.5,25,N
3127,fJYG8Y,qsJzXz,Winter,Saw-Whet Saison,Herb and Spice Beer,6,NaN,N
3128,fJYG8Y,6nGpdc,Seasonal,Seven Sisters,Belgian-Style Dubbel,6.5,20,N
3129,fJYG8Y,oOgL0j,NaN,Southern Sixer IPA,American-Style India Pale Ale,6,60,N
3130,fJYG8Y,WLxlVR,Year Round,St.Terese's Pale Ale,American-Style Pale Ale,5.1,24,N
3131,fJYG8Y,83eCQ3,NaN,Stargazer,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.8,22,N
3132,fJYG8Y,RLqJHt,NaN,Surf City,American-Style India Pale Ale,NaN,NaN,N
3133,fJYG8Y,5iswyc,NaN,Tasgal II,Scotch Ale,8,NaN,N
3134,fJYG8Y,j6zdn3,Seasonal,Tasgall Ale,Strong Ale,8,27,N
3135,fJYG8Y,8vBYrZ,Winter,Thunderstruck Coffee Porter,Robust Porter,5.8,26,N
3136,fJYG8Y,3fZ7RK,NaN,Topsail,American-Style India Pale Ale,NaN,NaN,N
3137,fJYG8Y,fzHval,NaN,Topsail Pale Ale,American-Style Pale Ale,NaN,NaN,N
3138,fJYG8Y,b4BIkk,Summer,Young Grasshopper,American-Style Pale Ale,NaN,NaN,N
3139,WDbiXY,TOf4Nr,NaN,Dance In The Sun,German-Style Kölsch / Köln-Style Kölsch,4.9,23,N
3140,RkB8DB,7xiMuK,NaN,Black Cherry Stout,American-Style Stout,6.4,NaN,N
3141,RkB8DB,Mb9zDC,NaN,Black Wolf Smoked Stout,Smoke Beer (Lager or Ale),6.3,NaN,N
3142,RkB8DB,Kr50TD,NaN,Mini-Mosaic,American-Style India Pale Ale,5.8,NaN,N
3143,RkB8DB,xAnoce,NaN,Mountain High,American-Style Pale Ale,7.2,NaN,N
3144,RkB8DB,kHRB3l,NaN,Saison Of Love,French & Belgian-Style Saison,7.8,NaN,N
3145,A4kfNJ,ho33kA,NaN,Apple Bottom Trees,American-Style Sour Ale,NaN,NaN,N
3146,A4kfNJ,QgFkcH,NaN,Banjo The Sea Monkey,American-Style Sour Ale,5.4,32,N
3147,A4kfNJ,6hEZgp,NaN,Basil and the Bees,French & Belgian-Style Saison,7,26,N
3148,A4kfNJ,rVg0vG,NaN,Battle of the Berries,French & Belgian-Style Saison,6.6,28,N
3149,A4kfNJ,Dc9Q0Z,NaN,Berry Fairy,French & Belgian-Style Saison,5.5,27,N
3150,A4kfNJ,yTSI4e,NaN,Black Oat,Oatmeal Stout,6.5,42,N
3151,A4kfNJ,koq5Eh,NaN,Buddy's Brown Ale,American-Style Brown Ale,6.5,32,N
3152,A4kfNJ,cTtZh6,NaN,By Vine And Stave,French & Belgian-Style Saison,6.6,21,N
3153,A4kfNJ,blWiwI,NaN,"Cantaloupe, Won’t Elope",Fruit Wheat Ale or Lager with or without Yeast,5.8,23,N
3154,A4kfNJ,SFb2JR,NaN,Carolina Sparkle Party,Berliner-Style Weisse (Wheat),4,8,N
3155,A4kfNJ,7WHrcL,NaN,Cherry Go Round,Leipzig-Style Gose,NaN,NaN,N
3156,A4kfNJ,PiNuem,NaN,Cow Tipper,Sweet or Cream Stout,6.6,29,N
3157,A4kfNJ,urv8op,NaN,Crease Monkey,South German-Style Hefeweizen / Hefeweissbier,5,14,N
3158,A4kfNJ,M9jTvD,NaN,Daisy Chain,American-Style India Pale Ale,5.9,54,N
3159,A4kfNJ,i5TBxh,NaN,Dos Amigos,Vienna-Style Lager,5,NaN,N
3160,A4kfNJ,tmepOr,NaN,Earthbound and Down,Belgian-Style Blonde Ale,7.3,24,N
3161,A4kfNJ,MMN2IG,NaN,Easy Rye-der,American-Style India Pale Ale,7.9,78,N
3162,A4kfNJ,5t8rGj,NaN,Freedom Park Pale Ale,American-Style Pale Ale,5.2,40,N
3163,A4kfNJ,FTpq3S,NaN,Ginseng is for Lovers,Contemporary Gose,5.4,5,N
3164,A4kfNJ,eFOd0b,NaN,Girls Gose Wild,Leipzig-Style Gose,4.6,8,N
3165,A4kfNJ,ZBCdEK,NaN,Green Cow,Imperial or Double India Pale Ale,7.9,77,N
3166,A4kfNJ,MGeAcy,NaN,Hot Fuzz (Jalapeno-Peach Sour),American-Style Sour Ale,5.7,13,N
3167,A4kfNJ,BXo9u1,NaN,Jenny Girl,American-Style Stout,6.8,43,N
3168,A4kfNJ,Kx3PMA,NaN,Juan Direction,Contemporary Gose,4.3,9,N
3169,A4kfNJ,KPC078,NaN,Juicy Jay,American-Style India Pale Ale,7,68,N
3170,A4kfNJ,u8MT1Y,NaN,Maple Canyon,American-Style Brown Ale,5.7,35,N
3171,A4kfNJ,lJq3e5,NaN,Midwood Funk You Up,American-Style Sour Ale,5.9,11,N
3172,A4kfNJ,4Yq3iA,NaN,Naughty by Nectar,American-Style India Pale Ale,7,64,N
3173,A4kfNJ,JueWlq,NaN,Oaktoberfest,American-Style Märzen / Oktoberfest,5.7,25,N
3174,A4kfNJ,jq0flm,NaN,Peppa King Porter,Brown Porter,6.3,33,N
3175,A4kfNJ,5JMJ0r,Year Round,Persephone,French & Belgian-Style Saison,5.4,26,N
3176,A4kfNJ,6LHOqT,NaN,Project Pils,American-Style Pilsener,4.8,22,N
3177,A4kfNJ,M1pw1Q,NaN,Razzie Fresh,French & Belgian-Style Saison,7,35,N
3178,A4kfNJ,QBFmCt,NaN,"Red Rover, Red Rover",Irish-Style Red Ale,5.5,28,N
3179,A4kfNJ,9D0L5M,NaN,Rise And Grind,Brown Porter,7.1,37,N
3180,A4kfNJ,pQciWx,NaN,Slainte,Classic Irish-Style Dry Stout,6,40,N
3181,A4kfNJ,r0ekpG,NaN,Slow Boat to India,Session India Pale Ale,4,32,N
3182,A4kfNJ,GZ7RA2,NaN,Sunny Day Saison,French & Belgian-Style Saison,8,39,N
3183,A4kfNJ,jhAq3B,NaN,System of a Brown,American-Style Brown Ale,5.2,40,N
3184,A4kfNJ,ssqFJT,NaN,The Jungle Bock,South German-Style Weizenbock / Weissbock,8,21,N
3185,A4kfNJ,1vforA,NaN,Weekend Warrior V2,American-Style Pilsener,4.3,22,N
3186,A4kfNJ,VCZ3Su,NaN,Winnie the Brew,Imperial or Double India Pale Ale,10.2,95,N
3187,A4kfNJ,D6tuNW,NaN,Wittastic Wit,Belgian-Style White (or Wit) / Belgian-Style Wheat,4.7,17,N
3188,A4kfNJ,ho33kA,NaN,Apple Bottom Trees,American-Style Sour Ale,NaN,NaN,N
3189,A4kfNJ,QgFkcH,NaN,Banjo The Sea Monkey,American-Style Sour Ale,5.4,32,N
3190,A4kfNJ,6hEZgp,NaN,Basil and the Bees,French & Belgian-Style Saison,7,26,N
3191,A4kfNJ,rVg0vG,NaN,Battle of the Berries,French & Belgian-Style Saison,6.6,28,N
3192,A4kfNJ,Dc9Q0Z,NaN,Berry Fairy,French & Belgian-Style Saison,5.5,27,N
